1,TESTSITE,PP,5,-33.176,150.433,392,,,,
Date (MM/DD/YYYY),Time (HH:MM),T2m,RH,GHI,DNI,DHI,IR(h),WS10m,WD10m,SP
04/23/1980,13:00,11.81,95.95,0,0,0,368.1,1.86,154,97720
04/23/1980,14:00,11.6,96.5,0,0,0,368.3,1.79,156,97682
04/23/1980,15:00,11.47,97.6,0,0,0,367.7,1.79,157,97682
04/23/1980,16:00,11.41,98.2,0,0,0,368.1,1.93,159,97663
04/23/1980,17:00,11.29,98.95,0,0,0,361.75,1.66,160,97644
04/23/1980,18:00,11.31,98.45,0,0,0,368.1,1.79,158,97634
04/23/1980,19:00,11.53,99.15,0,0,0,371.35,1.86,157,97663
04/23/1980,20:00,11.44,99.1,0,0,0,370.2,1.93,157,97710
04/23/1980,21:00,11.37,99.95,3.15,0,3.15,369.65,1.79,158,97739
04/23/1980,22:00,11.56,99.95,44.55,0,44.55,369.25,2.28,155,97787
04/23/1980,23:00,11.72,100,97.5,24.41,86.1,371.2,2.9,152,97854
04/24/1980,00:00,11.7,97.3,125.55,0,125.55,368.85,3.31,150,97873
04/24/1980,01:00,11.7,97.05,154.65,17.56,142.9,365.65,2.76,149,97815
04/24/1980,02:00,11.99,95.8,159.15,2.67,157.3,363.45,2.28,152,97768
04/24/1980,03:00,12.09,93.35,228.3,62.97,186.55,360.55,3.1,150,97682
04/24/1980,04:00,11.84,99.25,107.65,0,107.65,357.5,2.14,152,97663
04/24/1980,05:00,11.92,100,103.35,0,103.35,362.5,2.34,152,97663
04/24/1980,06:00,11.7,100,58.25,0,58.25,364.8,1.79,151,97691
04/24/1980,07:00,11.45,100,33.8,0,33.8,365,1.52,152,97720
04/24/1980,08:00,11.15,100,0,0,0,365.6,1.52,154,97749
04/24/1980,09:00,10.91,99.95,0,0,0,361.9,1.66,155,97796
04/24/1980,10:00,10.78,99.95,0,0,0,364.45,1.79,157,97787
04/24/1980,11:00,10.66,100,0,0,0,360,2,156,97825
04/24/1980,12:00,10.6,99.95,0,0,0,361.15,1.72,154,97796
04/24/1980,13:00,10.49,99.65,0,0,0,354.8,2.14,154,97796
04/24/1980,14:00,10.41,98.9,0,0,0,357.1,2.14,154,97768
04/24/1980,15:00,10.42,99.1,0,0,0,358.65,2,152,97710
04/24/1980,16:00,10.46,98.8,0,0,0,360.95,2.69,149,97701
04/24/1980,17:00,10.45,98.75,0,0,0,360.2,2.62,149,97672
04/24/1980,18:00,10.51,98.4,0,0,0,364.8,2.48,149,97691
04/24/1980,19:00,10.54,99.2,0,0,0,365.6,2.41,151,97730
04/24/1980,20:00,10.53,99.05,0,0,0,364.6,2.21,151,97749
04/24/1980,21:00,10.58,98.35,3.4,0,3.4,361.75,2.41,147,97796
04/24/1980,22:00,10.84,95.9,49.95,0,49.95,354.6,2.83,147,97825
04/24/1980,23:00,11.49,86.2,180,121.77,123.55,342.25,2.97,144,97873
04/25/1980,00:00,12.22,88.45,150.7,0,150.7,328.95,2.97,140,97844
04/25/1980,01:00,13.03,82.9,310.65,179.75,191.05,341.7,3.1,138,97758
04/25/1980,02:00,13.54,80.35,330.9,189.11,200.45,351.7,2.97,133,97682
04/25/1980,03:00,13.16,82.85,283.7,149.31,185.35,348.25,2.9,133,97615
04/25/1980,04:00,12.81,86,98.45,0,98.45,357.9,2.34,141,97586
04/25/1980,05:00,12.63,87.4,106.8,0,106.8,357.5,2.28,141,97567
04/25/1980,06:00,12.21,89.65,65.2,0,65.2,360.2,1.86,143,97586
04/25/1980,07:00,11.33,97.55,37.7,0,37.7,341.1,1.45,139,97606
04/25/1980,08:00,10.96,98.8,0,0,0,345.35,1.45,139,97663
04/25/1980,09:00,10.94,99.05,0,0,0,356.55,1.38,142,97701
04/25/1980,10:00,10.91,99.1,0,0,0,362.7,1.17,140,97730
04/25/1980,11:00,10.86,99.15,0,0,0,362.3,1.17,142,97758
04/25/1980,12:00,10.83,99.05,0,0,0,364.45,1.17,143,97749
04/25/1980,13:00,10.69,99.2,0,0,0,356.5,0.9,152,97720
04/25/1980,14:00,10.66,99.15,0,0,0,362.7,0.83,153,97691
04/25/1980,15:00,10.49,99.15,0,0,0,354.8,0.76,158,97653
04/25/1980,16:00,10.52,98.4,0,0,0,356.7,0.69,162,97653
04/25/1980,17:00,10.3,97.5,0,0,0,338.8,0.76,164,97615
04/25/1980,18:00,9.95,97.45,0,0,0,322.8,0.97,162,97596
04/25/1980,19:00,9.39,97.35,0,0,0,319.7,0.97,169,97625
04/25/1980,20:00,9.03,98.15,0,0,0,308.3,1.03,172,97663
04/25/1980,21:00,8.68,98.6,5.5,0,5.5,292.5,0.97,182,97682
04/25/1980,22:00,10.45,93.95,47.6,0,47.6,311.2,1.31,150,97710
04/25/1980,23:00,11.62,87.55,239.05,331.89,86.3,312.15,1.66,138,97691
04/26/1980,00:00,12.66,82.15,149.65,0,149.65,323.35,1.59,127,97634
04/26/1980,01:00,13.63,75.5,343.85,189.36,218.6,357.35,1.24,112,97567
04/26/1980,02:00,15.05,67.45,503.05,472.81,178.85,329.9,1.59,107,97415
04/26/1980,03:00,14.82,68.5,333.45,170.9,221.6,358.85,1.72,108,97329
04/26/1980,04:00,15.59,64.85,188.15,0,188.15,328.35,1.66,108,97271
04/26/1980,05:00,15.29,65.65,111.1,0,111.1,339,1.79,104,97243
04/26/1980,06:00,14.75,68.15,101.45,0,101.45,348.45,2,98,97262
04/26/1980,07:00,13.87,74.15,42.15,0,42.15,330.7,1.59,97,97300
04/26/1980,08:00,12.44,80.9,0,0,0,306.4,1.45,110,97405
04/26/1980,09:00,11.77,84.15,0,0,0,320.1,1.31,114,97462
04/26/1980,10:00,11.13,86.85,0,0,0,300.8,1.31,117,97472
04/26/1980,11:00,10.7,88.45,0,0,0,306.2,1.31,118,97481
04/26/1980,12:00,10.36,89.65,0,0,0,306.2,1.31,134,97472
04/26/1980,13:00,9.86,92,0,0,0,304.65,1.24,138,97415
04/26/1980,14:00,9.42,94,0,0,0,294.25,0.83,157,97386
04/26/1980,15:00,8.85,96.25,0,0,0,292.5,0.69,171,97319
04/26/1980,16:00,8.44,96.65,0,0,0,295.2,0.97,179,97291
04/26/1980,17:00,8.1,96.75,0,0,0,284.6,1.24,211,97243
04/26/1980,18:00,7.86,97.3,0,0,0,297.5,1.17,200,97195
04/26/1980,19:00,7.68,96.75,0,0,0,291.55,1.1,184,97176
04/26/1980,20:00,7.71,96.55,0,0,0,307.75,0.9,198,97176
04/26/1980,21:00,8,95.75,4.6,0,4.6,313.9,0.83,212,97224
04/26/1980,22:00,9.18,93.05,46.6,0,46.6,320.65,0.34,205,97214
04/26/1980,23:00,10.62,88.9,88.45,0.22,88.35,326.65,0.28,134,97224
04/27/1980,00:00,11.94,83.3,157.95,0,157.95,336.3,0.48,110,97176
04/27/1980,01:00,12.99,77.3,211.25,28.13,192.75,337.5,0.97,87,97100
04/27/1980,02:00,13.29,76.1,215.2,36.31,190.45,346.7,1.24,85,96995
04/27/1980,03:00,13.59,75.75,213.7,47.44,182.85,349.6,1.24,84,96890
04/27/1980,04:00,13.51,76.75,97.8,0,97.8,355.95,1.45,85,96842
04/27/1980,05:00,13.03,80.6,74.2,0,74.2,359.05,1.38,90,96785
04/27/1980,06:00,12.74,83.2,62.95,0,62.95,357.1,1.38,79,96756
04/27/1980,07:00,12.42,93.65,27.95,0,27.95,365.2,0.97,72,96775
04/27/1980,08:00,12.06,96.65,0,0,0,367.9,0.97,85,96785
04/27/1980,09:00,11.81,98.55,0,0,0,364.25,0.97,90,96794
04/27/1980,10:00,11.69,98.85,0,0,0,364.25,0.9,93,96794
04/27/1980,11:00,11.51,98.8,0,0,0,363.65,0.83,107,96766
04/27/1980,12:00,11.42,99.1,0,0,0,365.4,0.76,112,96718
04/27/1980,13:00,11.32,100,0,0,0,364.6,0.69,109,96661
04/27/1980,14:00,11.22,99.95,0,0,0,364.05,0.62,105,96603
04/27/1980,15:00,11.19,99.95,0,0,0,365,0.97,111,96527
04/27/1980,16:00,11.19,99.95,0,0,0,367.7,0.62,108,96470
04/27/1980,17:00,11.17,99.95,0,0,0,367.5,0.69,86,96432
04/27/1980,18:00,11.14,99.95,0,0,0,367.3,0.76,99,96374
04/27/1980,19:00,11.09,100,0,0,0,365.2,0.41,107,96317
04/27/1980,20:00,11.16,99.95,0,0,0,367.5,0.28,22,96317
04/27/1980,21:00,11.09,99.95,2.05,0,2.05,364.8,0.48,343,96336
04/27/1980,22:00,11.13,100,16.5,0,16.5,363.45,1.24,326,96327
04/27/1980,23:00,11.29,99.95,32.95,0,32.95,367.3,1.86,312,96269
04/28/1980,00:00,12.47,96.9,94.55,0,94.55,367.9,1.52,306,96222
04/28/1980,01:00,14.2,89.45,279.55,188.32,156.45,351.75,2.48,304,96126
04/28/1980,02:00,16.08,84.85,446.3,401.23,174.45,338.4,2.69,304,96031
04/28/1980,03:00,16.89,77.8,420.3,396.83,163.9,338.6,2.76,297,95926
04/28/1980,04:00,16.79,72.2,136.2,0,136.2,327.4,3.1,292,95916
04/28/1980,05:00,15.6,75.3,87.05,0,87.05,325.85,3.03,291,95897
04/28/1980,06:00,15.52,72.45,64.2,0,64.2,327.6,2.62,292,95916
04/28/1980,07:00,14.51,66.1,39.2,0,39.2,310.25,2.34,294,95954
04/28/1980,08:00,13.09,70.65,0,0,0,301.35,2,295,96002
04/28/1980,09:00,12.36,75.1,0,0,0,304.25,1.86,293,96117
04/28/1980,10:00,11.94,79,0,0,0,309.45,1.93,291,96145
04/28/1980,11:00,11.89,81.65,0,0,0,321.6,2.07,288,96193
04/28/1980,12:00,11.8,83.85,0,0,0,323.15,2.14,288,96174
04/28/1980,13:00,11.39,86.85,0,0,0,298.5,2.21,290,96174
04/28/1980,14:00,11.31,86.4,0,0,0,298.1,2.41,292,96155
04/28/1980,15:00,11.27,84.6,0,0,0,292.5,2.69,289,96136
04/28/1980,16:00,11.23,83.25,0,0,0,289.25,2.9,286,96088
04/28/1980,17:00,11.13,83.1,0,0,0,288.65,2.9,285,96069
04/28/1980,18:00,10.88,84.45,0,0,0,282.85,2.83,286,96059
04/28/1980,19:00,10.74,83.65,0,0,0,279.2,2.83,291,96059
04/28/1980,20:00,10.54,85.6,0,0,0,279.2,2.97,292,96088
04/28/1980,21:00,10.57,86.9,5.05,0,5.05,282.65,3.03,293,96126
04/28/1980,22:00,11.89,82.7,45.75,0,45.75,290.2,3.17,292,96117
04/28/1980,23:00,13.71,72.35,260.15,370.61,93.3,314.1,4.9,284,96136
04/29/1980,00:00,14.45,67.95,154.65,0,154.65,316.6,4.83,284,96145
04/29/1980,01:00,15.1,67.15,437.3,457.59,139.95,308.75,4.41,284,96059
04/29/1980,02:00,15.44,66.85,467.85,502.37,129.5,316.4,4.62,284,96040
04/29/1980,03:00,15.96,63.35,523.75,630.69,118.85,301.2,4.34,287,95945
04/29/1980,04:00,16.17,60.5,113.95,0,113.95,327.2,4.34,292,95935
04/29/1980,05:00,16.17,58.95,108.2,0,108.2,323.35,4.28,294,95897
04/29/1980,06:00,15.48,62.35,65.5,0,65.5,310.65,3.66,299,95916
04/29/1980,07:00,14.34,68.85,29.45,0,29.45,320.45,3.45,296,95974
04/29/1980,08:00,13.19,74.65,0,0,0,321.05,3.31,293,96031
04/29/1980,09:00,12.51,78.2,0,0,0,305.6,3.45,289,96088
04/29/1980,10:00,12.17,78.8,0,0,0,308.1,3.45,287,96155
04/29/1980,11:00,11.8,79.65,0,0,0,292.7,3.38,287,96174
04/29/1980,12:00,11.67,79.25,0,0,0,290.95,3.45,289,96164
04/29/1980,13:00,11.6,78.5,0,0,0,290.4,3.52,289,96164
04/29/1980,14:00,11.56,77.7,0,0,0,290,3.59,291,96136
04/29/1980,15:00,11.47,77.25,0,0,0,289.25,3.52,292,96078
04/29/1980,16:00,11.37,77.75,0,0,0,294.05,3.45,292,96078
04/29/1980,17:00,11.17,79.55,0,0,0,294.8,3.38,296,96040
04/29/1980,18:00,11.09,80.5,0,0,0,306,3.38,296,96050
04/29/1980,19:00,11.17,84.15,0,0,0,310.05,3.45,290,96059
04/29/1980,20:00,11.06,86.35,0,0,0,313.7,3.31,290,96098
04/29/1980,21:00,11.05,87.9,4.5,0,4.5,306.4,3.17,286,96174
04/29/1980,22:00,12.11,85.1,56.45,0,56.45,335.1,2.76,286,96241
04/29/1980,23:00,13.13,79.55,215.8,279.61,90.85,313.7,4.34,273,96298
04/30/1980,00:00,13.69,77.15,112.3,0,112.3,309.45,4.21,270,96288
04/30/1980,01:00,14.57,72.4,452.2,474.78,145.5,322.45,4.48,265,96250
04/30/1980,02:00,15.23,68.75,539.9,603.65,135.75,311.2,4.55,259,96231
04/30/1980,03:00,15.5,66.8,540.95,572.65,175.65,320.85,4.14,259,96241
04/30/1980,04:00,15.13,65.25,120,0,120,313.15,3.86,260,96260
04/30/1980,05:00,14.97,64,76.4,0,76.4,320.45,3.66,261,96317
04/30/1980,06:00,14.6,65.05,57,0,57,304.85,3.1,264,96365
04/30/1980,07:00,13.81,66.3,34.95,0,34.95,305.8,3.1,265,96432
04/30/1980,08:00,12.97,69.2,0,0,0,311.2,2.9,267,96527
04/30/1980,09:00,12.2,74.4,0,0,0,291.55,2.97,266,96622
04/30/1980,10:00,11.95,78.35,0,0,0,304.65,3.1,264,96642
04/30/1980,11:00,11.62,81.15,0,0,0,292.5,3.1,260,96747
04/30/1980,12:00,11.52,81.25,0,0,0,300.2,3.03,258,96775
04/30/1980,13:00,11.13,82.6,0,0,0,283.85,2.9,256,96775
04/30/1980,14:00,10.85,83.6,0,0,0,280.75,2.83,255,96804
04/30/1980,15:00,10.66,84.1,0,0,0,280.15,2.83,254,96794
04/30/1980,16:00,9.81,82.77,0,0,0,257.02,2.06,252,96813
04/30/1980,17:00,10.05,83.72,0,0,0,265.29,2.07,250,96813
04/30/1980,18:00,10.29,84.67,0,0,0,273.56,2.09,250,96842
04/30/1980,19:00,10.53,85.62,0,0,0,281.83,2.11,246,96871
04/30/1980,20:00,10.77,86.56,0,0,0,290.1,2.12,246,96918
04/30/1980,21:00,11.01,87.51,4.85,0,4.85,298.36,2.14,254,97014
04/30/1980,22:00,11.25,88.46,42.1,0,42.1,306.63,2.16,257,97062
04/30/1980,23:00,11.49,89.41,68.3,0,68.3,314.9,2.18,244,97081
05/01/1986,00:00,11.73,90.36,160.25,0,160.25,323.17,2.19,134,98092
05/01/1986,01:00,11.98,91.3,190.25,36.98,166.5,331.44,2.21,134,98073
05/01/1986,02:00,12.22,92.25,243.45,45.53,213.15,339.7,2.23,132,97940
05/01/1986,03:00,12.46,93.2,123.4,0.55,123.05,347.97,2.25,132,97844
05/01/1986,04:00,12.7,94.15,171.45,0,171.45,356.24,2.26,134,97777
05/01/1986,05:00,12.94,95.09,180,0,180,364.51,2.28,138,97739
05/01/1986,06:00,13.18,96.04,108.85,0,108.85,372.78,2.3,132,97749
05/01/1986,07:00,13.42,96.99,35.05,0,35.05,381.05,2.32,133,97720
05/01/1986,08:00,12.47,99.2,0,0,0,372.9,2.14,133,97720
05/01/1986,09:00,12.52,98.1,0,0,0,368.65,2.48,135,97710
05/01/1986,10:00,12.57,98.1,0,0,0,373.9,2.48,138,97720
05/01/1986,11:00,12.58,99.4,0,0,0,375.05,2.97,141,97672
05/01/1986,12:00,12.71,99.05,0,0,0,376.2,3.03,140,97634
05/01/1986,13:00,12.62,99.9,0,0,0,376.95,2.14,135,97577
05/01/1986,14:00,12.62,99.9,0,0,0,376.6,2,128,97558
05/01/1986,15:00,12.59,100,0,0,0,377.55,1.93,128,97472
05/01/1986,16:00,12.61,100,0,0,0,375.8,2,126,97453
05/01/1986,17:00,12.6,99.95,0,0,0,374.25,1.93,125,97396
05/01/1986,18:00,12.63,100,0,0,0,376,2.07,122,97357
05/01/1986,19:00,12.8,99.95,0,0,0,373.7,2.34,124,97329
05/01/1986,20:00,12.98,100,0,0,0,378.7,2.21,124,97348
05/01/1986,21:00,13.19,100,1.8,0,1.8,380.45,2.14,131,97348
05/01/1986,22:00,13.53,100,23.75,0,23.75,382,2.69,131,97386
05/01/1986,23:00,13.93,100,63,0,63,383.7,3.03,126,97396
05/02/1986,00:00,14.71,98.95,102.85,0,102.85,382.75,2.28,126,97338
05/02/1986,01:00,15,100,156.6,49.19,125.2,386.85,2.21,122,97271
05/02/1986,02:00,15.15,100,127.8,14.74,118.05,389.1,2.21,119,97147
05/02/1986,03:00,14.99,99.95,128.6,61.76,89.7,387,2.41,118,97081
05/02/1986,04:00,14.91,99.95,59.75,0,59.75,388.9,2,122,97014
05/02/1986,05:00,14.91,99.95,60.9,0,60.9,387.2,1.66,124,97023
05/02/1986,06:00,14.91,99.95,48.55,0,48.55,386.05,1.72,129,96995
05/02/1986,07:00,14.86,99.95,20.5,0,20.5,388.35,1.66,135,97004
05/02/1986,08:00,14.66,99.55,0,0,0,387.4,1.45,159,97014
05/02/1986,09:00,14.51,100,0,0,0,386.4,1.45,160,97042
05/02/1986,10:00,14.45,99.95,0,0,0,387.2,1.38,159,96995
05/02/1986,11:00,14.4,100,0,0,0,386.4,1.38,159,96995
05/02/1986,12:00,14.46,99.55,0,0,0,387.4,1.38,159,96976
05/02/1986,13:00,14.37,99.95,0,0,0,385.85,1.52,165,96966
05/02/1986,14:00,14.41,99.45,0,0,0,386.6,1.52,172,96918
05/02/1986,15:00,14.36,99.9,0,0,0,386.8,1.79,178,96871
05/02/1986,16:00,14.38,99.85,0,0,0,386.2,1.79,183,96832
05/02/1986,17:00,14.36,100,0,0,0,387,1.72,189,96775
05/02/1986,18:00,14.29,100,0,0,0,383.7,1.52,190,96766
05/02/1986,19:00,14.27,99.95,0,0,0,382.75,1.79,170,96756
05/02/1986,20:00,14.24,99.95,0,0,0,384.5,1.93,174,96785
05/02/1986,21:00,14.24,99.75,1.85,0,1.85,380.65,1.86,179,96832
05/02/1986,22:00,14.7,98.1,40.25,0,40.25,383.35,2.07,179,96899
05/02/1986,23:00,15.69,90.7,129.3,0,129.3,383.5,3.24,180,96928
05/03/1986,00:00,16.56,88.85,190.9,0,190.9,373.3,3.38,175,96899
05/03/1986,01:00,16.77,87.6,233.9,120.93,157.15,383.75,2.76,174,96852
05/03/1986,02:00,16.79,88.2,176.75,57.7,138.8,390.65,2.41,175,96823
05/03/1986,03:00,16.45,91.05,103.35,4.39,100.6,391.25,2.28,175,96766
05/03/1986,04:00,16.46,91.45,112.1,0,112.1,387.75,2.9,170,96756
05/03/1986,05:00,16.12,93.45,71.9,0,71.9,390.85,2.62,163,96737
05/03/1986,06:00,15.83,95.8,48.75,0,48.75,386.6,2,162,96785
05/03/1986,07:00,15.75,96.3,29,0,29,347.45,1.66,150,96804
05/03/1986,08:00,15.1,98.6,0,0,0,354.4,1.52,152,96871
05/03/1986,09:00,15.02,98.7,0,0,0,376.75,1.59,153,96947
05/03/1986,10:00,14.95,97.85,0,0,0,387.95,1.66,159,97014
05/03/1986,11:00,14.76,96.5,0,0,0,386.6,1.59,169,97023
05/03/1986,12:00,14.5,94.9,0,0,0,378.3,1.52,177,96995
05/03/1986,13:00,14.3,92.95,0,0,0,373.1,1.31,183,96995
05/03/1986,14:00,14.09,91.55,0,0,0,369.45,1.17,188,96957
05/03/1986,15:00,13.7,91.15,0,0,0,350.75,1.17,187,96909
05/03/1986,16:00,13.54,90.65,0,0,0,358.85,1.03,181,96918
05/03/1986,17:00,13.17,91.25,0,0,0,346.3,0.97,183,96890
05/03/1986,18:00,12.58,92.9,0,0,0,329.55,1.03,199,96918
05/03/1986,19:00,11.45,95.7,0,0,0,307.95,1.03,230,96909
05/03/1986,20:00,10.91,96.35,0,0,0,312.55,1.03,240,96966
05/03/1986,21:00,10.31,97.3,3.9,0,3.9,301.75,1.1,249,96995
05/03/1986,22:00,12.48,94.15,42.55,0,42.55,310.65,0.34,243,97062
05/03/1986,23:00,14.68,85.05,94.6,0,94.6,307.15,0.34,207,97081
05/04/1986,00:00,16.29,76.35,107.6,0,107.6,322,0.69,166,97014
05/04/1986,01:00,18.19,67.2,577.7,778.86,86.3,317.05,0.69,155,96966
05/04/1986,02:00,19.23,62.35,576.95,677.48,133.95,352.3,0.34,122,96880
05/04/1986,03:00,19.41,60.85,439.4,367.75,210.65,377.75,0.41,73,96804
05/04/1986,04:00,18.71,65.1,171.65,0,171.65,386.4,1.1,60,96756
05/04/1986,05:00,18.68,66.85,186.6,0,186.6,378.5,0.97,35,96727
05/04/1986,06:00,18.5,70.45,86.7,0,86.7,326.05,0.83,31,96737
05/04/1986,07:00,17.07,83.7,34.35,0,34.35,341.85,1.31,36,96747
05/04/1986,08:00,15.67,90.15,0,0,0,325.1,1.52,25,96766
05/04/1986,09:00,14.68,93.3,0,0,0,313.15,1.52,1,96804
05/04/1986,10:00,13.92,94.45,0,0,0,310.8,1.59,329,96832
05/04/1986,11:00,13.05,95.25,0,0,0,304.25,1.66,307,96852
05/04/1986,12:00,12.38,96.4,0,0,0,301.75,1.72,296,96832
05/04/1986,13:00,12.03,96.85,0,0,0,300.2,1.72,290,96813
05/04/1986,14:00,11.74,97.2,0,0,0,298.1,1.79,284,96766
05/04/1986,15:00,11.5,97.5,0,0,0,296.55,1.86,280,96727
05/04/1986,16:00,11.34,97.45,0,0,0,294.45,1.93,278,96661
05/04/1986,17:00,11.23,97.1,0,0,0,291.15,2,280,96603
05/04/1986,18:00,11.12,96.5,0,0,0,287.5,2.07,285,96527
05/04/1986,19:00,11.25,95.3,0,0,0,287.1,2.21,289,96527
05/04/1986,20:00,11.45,95.25,0,0,0,289.25,2.41,294,96489
05/04/1986,21:00,11.87,94.9,3.6,0,3.6,291.35,2.62,296,96479
05/04/1986,22:00,13.84,89.05,38.6,0,38.6,288.65,2.55,298,96460
05/04/1986,23:00,16.06,79.5,60.3,0,60.3,290.95,3.86,299,96441
05/05/1986,00:00,17.71,66.3,77.85,0,77.85,301.75,4.69,296,96365
05/05/1986,01:00,18.98,55,600.05,834.69,76.5,298.9,4.97,295,96327
05/05/1986,02:00,19.9,47.2,658.55,892.58,78.3,302.7,4.9,294,96231
05/05/1986,03:00,20.41,42.85,76.85,0,76.85,305.4,4.69,296,96088
05/05/1986,04:00,20.57,42.3,74.35,0,74.35,308.9,4.48,300,96031
05/05/1986,05:00,20.26,43.4,67.95,0,67.95,311.4,4.34,300,96002
05/05/1986,06:00,19.36,47.4,56.3,0,56.3,315.65,3.86,303,95993
05/05/1986,07:00,18.31,49.5,31.55,0,31.55,308.7,3.79,303,96031
05/05/1986,08:00,17.38,51.75,0,0,0,304.45,3.79,302,96069
05/05/1986,09:00,16.89,53.85,0,0,0,302.55,3.66,300,96155
05/05/1986,10:00,16.25,56.2,0,0,0,301.55,3.24,286,96231
05/05/1986,11:00,15.25,56.9,0,0,0,298.3,3.17,266,96346
05/05/1986,12:00,13.87,53.05,0,0,0,289.6,3.17,258,96451
05/05/1986,13:00,12.55,50.55,0,0,0,280.15,3.1,264,96508
05/05/1986,14:00,11.5,51.85,0,0,0,271.85,3.1,268,96556
05/05/1986,15:00,10.64,53.9,0,0,0,263.95,3.03,269,96565
05/05/1986,16:00,9.88,56,0,0,0,257.4,2.83,268,96603
05/05/1986,17:00,9.15,58.65,0,0,0,252.4,2.48,264,96642
05/05/1986,18:00,8.44,61.4,0,0,0,248.9,2.41,266,96680
05/05/1986,19:00,7.73,65.5,0,0,0,245.65,2.9,266,96794
05/05/1986,20:00,7.19,66.35,0,0,0,242,2.97,267,96842
05/05/1986,21:00,6.81,66.15,3.55,0,3.55,237.95,3.1,267,96947
05/05/1986,22:00,7.6,64.05,38,0,38,235.05,3.17,267,97004
05/05/1986,23:00,9.08,58.55,59.7,0,59.7,236,3.66,262,97014
05/06/1986,00:00,10.8,53.5,70.9,0,70.9,241,3.59,262,96976
05/06/1986,01:00,12.3,49.3,617.7,862.19,80.05,248.8,3.38,265,96957
05/06/1986,02:00,13.3,46.65,676.65,922.29,80.55,255.5,3.45,267,96890
05/06/1986,03:00,13.84,45.35,77.45,0,77.45,261.05,3.66,266,96823
05/06/1986,04:00,13.87,45.5,77.65,0,77.65,264.55,3.72,264,96794
05/06/1986,05:00,13.47,47.45,67.4,0,67.4,266.1,3.59,263,96823
05/06/1986,06:00,12.59,50.6,56.6,0,56.6,266.1,3.1,263,96861
05/06/1986,07:00,11.24,54.35,31.75,0,31.75,263.6,2.76,266,96928
05/06/1986,08:00,9.98,56.6,0,0,0,259.55,2.62,268,97023
05/06/1986,09:00,9.08,59.3,0,0,0,255.85,2.55,268,97119
05/06/1986,10:00,8.42,61.5,0,0,0,254.9,2.41,266,97186
05/06/1986,11:00,7.93,63.45,0,0,0,253.55,2.28,266,97224
05/06/1986,12:00,7.55,65.5,0,0,0,251.8,2.14,267,97262
05/06/1986,13:00,7.22,67.95,0,0,0,250.45,2.21,267,97262
05/06/1986,14:00,6.99,70.05,0,0,0,248.35,2.41,265,97271
05/06/1986,15:00,6.87,71.25,0,0,0,246.6,2.62,262,97271
05/06/1986,16:00,6.83,71.25,0,0,0,245.65,2.62,259,97233
05/06/1986,17:00,6.83,71.5,0,0,0,245.45,2.69,258,97214
05/06/1986,18:00,6.81,72.65,0,0,0,245.65,2.55,260,97186
05/06/1986,19:00,6.26,75.05,0,0,0,246.6,2.21,272,97205
05/06/1986,20:00,6.22,76.9,0,0,0,246.8,2.21,272,97205
05/06/1986,21:00,6.28,78.8,3.25,0,3.25,247.2,2.14,271,97252
05/06/1986,22:00,8.1,75.75,37.8,0,37.8,247.75,1.66,270,97310
05/06/1986,23:00,10.45,66.3,61.1,0,61.1,251.8,2.83,265,97310
05/07/1986,00:00,11.93,57.25,82.7,0,82.7,256.85,3.59,260,97281
05/07/1986,01:00,12.92,51.25,595.9,824.31,84.85,260.95,3.59,262,97243
05/07/1986,02:00,13.53,48,645.1,858.14,93.65,272.05,3.66,263,97195
05/07/1986,03:00,13.82,46.25,89.45,0,89.45,266.45,3.72,263,97128
05/07/1986,04:00,13.69,45.4,81.45,0,81.45,267.45,3.72,262,97100
05/07/1986,05:00,13.09,46.7,85.35,0,85.35,268.4,3.66,261,97128
05/07/1986,06:00,12.08,50.1,66.45,0,66.45,273.8,3.31,259,97138
05/07/1986,07:00,10.55,56.05,34.4,0,34.4,264.15,3.17,263,97195
05/07/1986,08:00,9.4,58.5,0,0,0,260.5,3.17,261,97252
05/07/1986,09:00,8.64,60.9,0,0,0,257.4,3.1,258,97338
05/07/1986,10:00,8.1,62.85,0,0,0,254.15,3.17,255,97415
05/07/1986,11:00,7.71,64.45,0,0,0,252,3.17,256,97472
05/07/1986,12:00,7.4,66.05,0,0,0,250.65,3.24,256,97453
05/07/1986,13:00,7.2,67.6,0,0,0,248.9,3.31,253,97462
05/07/1986,14:00,7.02,69.15,0,0,0,249.1,3.38,250,97443
05/07/1986,15:00,6.88,70.2,0,0,0,249.1,3.52,247,97415
05/07/1986,16:00,6.73,71,0,0,0,249.1,3.45,244,97405
05/07/1986,17:00,6.57,71.9,0,0,0,248.75,3.24,242,97376
05/07/1986,18:00,6.35,72.95,0,0,0,248.9,2.97,242,97376
05/07/1986,19:00,5.87,73.25,0,0,0,248.35,2.83,246,97396
05/07/1986,20:00,5.77,74.3,0,0,0,248.35,2.62,246,97415
05/07/1986,21:00,5.75,75.7,3,0,3,248.75,2.48,247,97443
05/07/1986,22:00,7.32,73.45,36.3,0,36.3,249.7,1.93,249,97491
05/07/1986,23:00,9.64,64.35,58.65,0,58.65,253.95,2.34,244,97462
05/08/1986,00:00,11.69,57.7,70.2,0,70.2,259.55,2.14,242,97386
05/08/1986,01:00,13.4,52.65,76.5,0,76.5,265.35,1.66,244,97329
05/08/1986,02:00,14.64,47.85,652.05,900,77,270.7,1.31,253,97233
